,id_,area_id_,node_id_,act_date,deact_date,has_loan,is_act,t_date,t_type,t_amt,has_credit_card,account_type
15189,184,Europe,1,22-02-2020,09-03-2020,0,0,02-02-2020,deposit,952,0,NRI
15190,184,Europe,1,22-02-2020,09-03-2020,0,0,15-02-2020,deposit,475,0,Salary
15191,184,Europe,1,22-02-2020,09-03-2020,0,0,10-03-2020,purchase,541,0,Current
15192,184,Europe,1,22-02-2020,09-03-2020,0,0,26-03-2020,withdrawal,910,0,Current
15193,184,Europe,1,22-02-2020,09-03-2020,0,0,03-04-2020,deposit,253,1,Current
15194,184,Europe,1,22-02-2020,09-03-2020,0,0,20-04-2020,deposit,129,0,Savings
15195,184,Europe,1,22-02-2020,09-03-2020,0,0,27-01-2020,deposit,472,1,Savings
15196,184,Europe,1,10-03-2020,12-03-2020,1,1,27-01-2020,deposit,472,1,Savings
15197,184,Europe,1,10-03-2020,12-03-2020,1,1,12-04-2020,deposit,590,1,Savings
15198,184,Europe,1,10-03-2020,12-03-2020,1,1,06-02-2020,purchase,807,0,Savings
15199,184,Europe,1,10-03-2020,12-03-2020,1,1,24-04-2020,withdrawal,880,0,Current
15200,184,Europe,1,10-03-2020,12-03-2020,1,1,24-04-2020,purchase,740,1,Savings
15201,184,Europe,1,10-03-2020,12-03-2020,1,1,08-03-2020,purchase,483,0,Current
15202,184,Europe,1,10-03-2020,12-03-2020,1,1,17-02-2020,purchase,649,1,Savings
15203,184,Europe,1,10-03-2020,12-03-2020,1,1,15-02-2020,purchase,713,1,Salary
15204,184,Europe,1,10-03-2020,12-03-2020,1,1,09-03-2020,purchase,220,1,Salary
15205,184,Europe,1,10-03-2020,12-03-2020,1,1,10-02-2020,withdrawal,61,0,NRI
15206,184,Europe,1,10-03-2020,12-03-2020,1,1,13-03-2020,withdrawal,45,0,Savings
15207,184,Europe,1,10-03-2020,12-03-2020,1,1,02-02-2020,deposit,952,0,NRI
15208,184,Europe,1,10-03-2020,12-03-2020,1,1,15-02-2020,deposit,475,0,Salary
15209,184,Europe,1,10-03-2020,12-03-2020,1,1,10-03-2020,purchase,541,0,Current
15210,184,Europe,1,10-03-2020,12-03-2020,1,1,26-03-2020,withdrawal,910,0,Current
15211,184,Europe,1,10-03-2020,12-03-2020,1,1,03-04-2020,deposit,253,1,Current
15212,184,Europe,1,10-03-2020,12-03-2020,1,1,20-04-2020,deposit,129,0,Savings
15213,184,Europe,1,10-03-2020,12-03-2020,1,1,27-01-2020,deposit,472,1,Savings
15214,184,Europe,4,13-03-2020,31-03-2020,1,0,27-01-2020,deposit,472,1,Savings
15215,184,Europe,4,13-03-2020,31-03-2020,1,0,12-04-2020,deposit,590,1,Savings
15216,184,Europe,4,13-03-2020,31-03-2020,1,0,06-02-2020,purchase,807,0,Savings
15217,184,Europe,4,13-03-2020,31-03-2020,1,0,24-04-2020,withdrawal,880,0,Current
15218,184,Europe,4,13-03-2020,31-03-2020,1,0,24-04-2020,purchase,740,1,Savings
15219,184,Europe,4,13-03-2020,31-03-2020,1,0,08-03-2020,purchase,483,0,Current
15220,184,Europe,4,13-03-2020,31-03-2020,1,0,17-02-2020,purchase,649,1,Savings
15221,184,Europe,4,13-03-2020,31-03-2020,1,0,15-02-2020,purchase,713,1,Salary
15222,184,Europe,4,13-03-2020,31-03-2020,1,0,09-03-2020,purchase,220,1,Salary
15223,184,Europe,4,13-03-2020,31-03-2020,1,0,10-02-2020,withdrawal,61,0,NRI
15224,184,Europe,4,13-03-2020,31-03-2020,1,0,13-03-2020,withdrawal,45,0,Savings
15225,184,Europe,4,13-03-2020,31-03-2020,1,0,02-02-2020,deposit,952,0,NRI
15226,184,Europe,4,13-03-2020,31-03-2020,1,0,15-02-2020,deposit,475,0,Salary
15227,184,Europe,4,13-03-2020,31-03-2020,1,0,10-03-2020,purchase,541,0,Current
15228,184,Europe,4,13-03-2020,31-03-2020,1,0,26-03-2020,withdrawal,910,0,Current
15229,184,Europe,4,13-03-2020,31-03-2020,1,0,03-04-2020,deposit,253,1,Current
15230,184,Europe,4,13-03-2020,31-03-2020,1,0,20-04-2020,deposit,129,0,Savings
15231,184,Europe,4,13-03-2020,31-03-2020,1,0,27-01-2020,deposit,472,1,Savings
15232,184,Europe,2,01-04-2020,17-04-2020,1,0,27-01-2020,deposit,472,1,Savings
15233,184,Europe,2,01-04-2020,17-04-2020,1,0,12-04-2020,deposit,590,1,Savings
15234,184,Europe,2,01-04-2020,17-04-2020,1,0,06-02-2020,purchase,807,0,Savings
15235,184,Europe,2,01-04-2020,17-04-2020,1,0,24-04-2020,withdrawal,880,0,Current
15236,184,Europe,2,01-04-2020,17-04-2020,1,0,24-04-2020,purchase,740,1,Savings
15237,184,Europe,2,01-04-2020,17-04-2020,1,0,08-03-2020,purchase,483,0,Current
15238,184,Europe,2,01-04-2020,17-04-2020,1,0,17-02-2020,purchase,649,1,Savings
15239,184,Europe,2,01-04-2020,17-04-2020,1,0,15-02-2020,purchase,713,1,Salary
15240,184,Europe,2,01-04-2020,17-04-2020,1,0,09-03-2020,purchase,220,1,Salary
15241,184,Europe,2,01-04-2020,17-04-2020,1,0,10-02-2020,withdrawal,61,0,NRI
15242,184,Europe,2,01-04-2020,17-04-2020,1,0,13-03-2020,withdrawal,45,0,Savings
15243,184,Europe,2,01-04-2020,17-04-2020,1,0,02-02-2020,deposit,952,0,NRI
15244,184,Europe,2,01-04-2020,17-04-2020,1,0,15-02-2020,deposit,475,0,Salary
15245,184,Europe,2,01-04-2020,17-04-2020,1,0,10-03-2020,purchase,541,0,Current
15246,184,Europe,2,01-04-2020,17-04-2020,1,0,26-03-2020,withdrawal,910,0,Current
15247,184,Europe,2,01-04-2020,17-04-2020,1,0,03-04-2020,deposit,253,1,Current
15248,184,Europe,2,01-04-2020,17-04-2020,1,0,20-04-2020,deposit,129,0,Savings
15249,184,Europe,2,01-04-2020,17-04-2020,1,0,27-01-2020,deposit,472,1,Savings
15250,184,Europe,3,18-04-2020,31-12-2021,1,0,27-01-2020,deposit,472,1,Savings
15251,184,Europe,3,18-04-2020,31-12-2021,1,0,12-04-2020,deposit,590,1,Savings
15252,184,Europe,3,18-04-2020,31-12-2021,1,0,06-02-2020,purchase,807,0,Savings
15253,184,Europe,3,18-04-2020,31-12-2021,1,0,24-04-2020,withdrawal,880,0,Current
15254,184,Europe,3,18-04-2020,31-12-2021,1,0,24-04-2020,purchase,740,1,Savings
15255,184,Europe,3,18-04-2020,31-12-2021,1,0,08-03-2020,purchase,483,0,Current
15256,184,Europe,3,18-04-2020,31-12-2021,1,0,17-02-2020,purchase,649,1,Savings
15257,184,Europe,3,18-04-2020,31-12-2021,1,0,15-02-2020,purchase,713,1,Salary
15258,184,Europe,3,18-04-2020,31-12-2021,1,0,09-03-2020,purchase,220,1,Salary
15259,184,Europe,3,18-04-2020,31-12-2021,1,0,10-02-2020,withdrawal,61,0,NRI
15260,184,Europe,3,18-04-2020,31-12-2021,1,0,13-03-2020,withdrawal,45,0,Savings
15261,184,Europe,3,18-04-2020,31-12-2021,1,0,02-02-2020,deposit,952,0,NRI
15262,184,Europe,3,18-04-2020,31-12-2021,1,0,15-02-2020,deposit,475,0,Salary
15263,184,Europe,3,18-04-2020,31-12-2021,1,0,10-03-2020,purchase,541,0,Current
15264,184,Europe,3,18-04-2020,31-12-2021,1,0,26-03-2020,withdrawal,910,0,Current
15265,184,Europe,3,18-04-2020,31-12-2021,1,0,03-04-2020,deposit,253,1,Current
15266,184,Europe,3,18-04-2020,31-12-2021,1,0,20-04-2020,deposit,129,0,Savings
15267,184,Europe,3,18-04-2020,31-12-2021,1,0,27-01-2020,deposit,472,1,Savings
15268,184,Europe,4,27-01-2020,03-02-2020,0,0,27-01-2020,deposit,472,1,Savings
15269,184,Europe,4,27-01-2020,03-02-2020,0,0,12-04-2020,deposit,590,1,Savings
15270,184,Europe,4,27-01-2020,03-02-2020,0,0,06-02-2020,purchase,807,0,Savings
15271,184,Europe,4,27-01-2020,03-02-2020,0,0,24-04-2020,withdrawal,880,0,Current
15272,184,Europe,4,27-01-2020,03-02-2020,0,0,24-04-2020,purchase,740,1,Savings
15273,184,Europe,4,27-01-2020,03-02-2020,0,0,08-03-2020,purchase,483,0,Current
15274,184,Europe,4,27-01-2020,03-02-2020,0,0,17-02-2020,purchase,649,1,Savings
15275,184,Europe,4,27-01-2020,03-02-2020,0,0,15-02-2020,purchase,713,1,Salary
15276,184,Europe,4,27-01-2020,03-02-2020,0,0,09-03-2020,purchase,220,1,Salary
15277,184,Europe,4,27-01-2020,03-02-2020,0,0,10-02-2020,withdrawal,61,0,NRI
15278,184,Europe,4,27-01-2020,03-02-2020,0,0,13-03-2020,withdrawal,45,0,Savings
15279,184,Europe,4,27-01-2020,03-02-2020,0,0,02-02-2020,deposit,952,0,NRI
15280,184,Europe,4,27-01-2020,03-02-2020,0,0,15-02-2020,deposit,475,0,Salary
15281,184,Europe,4,27-01-2020,03-02-2020,0,0,10-03-2020,purchase,541,0,Current
15282,184,Europe,4,27-01-2020,03-02-2020,0,0,26-03-2020,withdrawal,910,0,Current
15283,184,Europe,4,27-01-2020,03-02-2020,0,0,03-04-2020,deposit,253,1,Current
15284,184,Europe,4,27-01-2020,03-02-2020,0,0,20-04-2020,deposit,129,0,Savings
15285,184,Europe,4,27-01-2020,03-02-2020,0,0,27-01-2020,deposit,472,1,Savings
15286,185,Africa,1,29-01-2020,27-02-2020,1,0,27-03-2020,withdrawal,642,1,Current
15287,185,Africa,1,29-01-2020,27-02-2020,1,0,14-02-2020,withdrawal,640,0,Current
15288,185,Africa,1,29-01-2020,27-02-2020,1,0,27-02-2020,purchase,447,0,Savings
15289,185,Africa,1,29-01-2020,27-02-2020,1,0,08-03-2020,purchase,401,0,Current
15290,185,Africa,1,29-01-2020,27-02-2020,1,0,08-04-2020,withdrawal,224,0,Savings
15291,185,Africa,1,29-01-2020,27-02-2020,1,0,22-04-2020,deposit,884,0,Savings
15292,185,Africa,1,29-01-2020,27-02-2020,1,0,30-03-2020,purchase,738,0,Savings
15293,185,Africa,1,29-01-2020,27-02-2020,1,0,12-04-2020,deposit,466,1,Savings
15294,185,Africa,1,29-01-2020,27-02-2020,1,0,12-04-2020,deposit,825,0,Current
15295,185,Africa,1,29-01-2020,27-02-2020,1,0,21-03-2020,deposit,791,1,Savings
15296,185,Africa,1,29-01-2020,27-02-2020,1,0,15-04-2020,withdrawal,917,0,Savings
15297,185,Africa,1,29-01-2020,27-02-2020,1,0,07-04-2020,purchase,366,0,Current
15298,185,Africa,1,29-01-2020,27-02-2020,1,0,08-04-2020,purchase,521,0,Savings
15299,185,Africa,1,29-01-2020,27-02-2020,1,0,04-02-2020,purchase,193,0,Current
15300,185,Africa,1,29-01-2020,27-02-2020,1,0,24-04-2020,deposit,848,1,Savings
15301,185,Africa,1,29-01-2020,27-02-2020,1,0,01-02-2020,deposit,786,1,Salary
15302,185,Africa,1,29-01-2020,27-02-2020,1,0,10-02-2020,withdrawal,143,1,Salary
15303,185,Africa,1,29-01-2020,27-02-2020,1,0,20-04-2020,purchase,499,0,NRI
15304,185,Africa,1,29-01-2020,27-02-2020,1,0,29-01-2020,deposit,626,1,Savings
15305,185,Africa,4,28-02-2020,16-03-2020,1,0,27-03-2020,withdrawal,642,1,Current
15306,185,Africa,4,28-02-2020,16-03-2020,1,0,14-02-2020,withdrawal,640,0,Current
15307,185,Africa,4,28-02-2020,16-03-2020,1,0,27-02-2020,purchase,447,0,Savings
15308,185,Africa,4,28-02-2020,16-03-2020,1,0,08-03-2020,purchase,401,0,Current
15309,185,Africa,4,28-02-2020,16-03-2020,1,0,08-04-2020,withdrawal,224,0,Savings
15310,185,Africa,4,28-02-2020,16-03-2020,1,0,22-04-2020,deposit,884,0,Savings
15311,185,Africa,4,28-02-2020,16-03-2020,1,0,30-03-2020,purchase,738,0,Savings
15312,185,Africa,4,28-02-2020,16-03-2020,1,0,12-04-2020,deposit,466,1,Savings
15313,185,Africa,4,28-02-2020,16-03-2020,1,0,12-04-2020,deposit,825,0,Current
15314,185,Africa,4,28-02-2020,16-03-2020,1,0,21-03-2020,deposit,791,1,Savings
15315,185,Africa,4,28-02-2020,16-03-2020,1,0,15-04-2020,withdrawal,917,0,Savings
15316,185,Africa,4,28-02-2020,16-03-2020,1,0,07-04-2020,purchase,366,0,Current
15317,185,Africa,4,28-02-2020,16-03-2020,1,0,08-04-2020,purchase,521,0,Savings
15318,185,Africa,4,28-02-2020,16-03-2020,1,0,04-02-2020,purchase,193,0,Current
15319,185,Africa,4,28-02-2020,16-03-2020,1,0,24-04-2020,deposit,848,1,Savings
15320,185,Africa,4,28-02-2020,16-03-2020,1,0,01-02-2020,deposit,786,1,Salary
15321,185,Africa,4,28-02-2020,16-03-2020,1,0,10-02-2020,withdrawal,143,1,Salary
15322,185,Africa,4,28-02-2020,16-03-2020,1,0,20-04-2020,purchase,499,0,NRI
15323,185,Africa,4,28-02-2020,16-03-2020,1,0,29-01-2020,deposit,626,1,Savings
15324,185,Africa,5,17-03-2020,17-03-2020,1,0,27-03-2020,withdrawal,642,1,Current
15325,185,Africa,5,17-03-2020,17-03-2020,1,0,14-02-2020,withdrawal,640,0,Current
15326,185,Africa,5,17-03-2020,17-03-2020,1,0,27-02-2020,purchase,447,0,Savings
15327,185,Africa,5,17-03-2020,17-03-2020,1,0,08-03-2020,purchase,401,0,Current
15328,185,Africa,5,17-03-2020,17-03-2020,1,0,08-04-2020,withdrawal,224,0,Savings
15329,185,Africa,5,17-03-2020,17-03-2020,1,0,22-04-2020,deposit,884,0,Savings
15330,185,Africa,5,17-03-2020,17-03-2020,1,0,30-03-2020,purchase,738,0,Savings
15331,185,Africa,5,17-03-2020,17-03-2020,1,0,12-04-2020,deposit,466,1,Savings
15332,185,Africa,5,17-03-2020,17-03-2020,1,0,12-04-2020,deposit,825,0,Current
15333,185,Africa,5,17-03-2020,17-03-2020,1,0,21-03-2020,deposit,791,1,Savings
15334,185,Africa,5,17-03-2020,17-03-2020,1,0,15-04-2020,withdrawal,917,0,Savings
15335,185,Africa,5,17-03-2020,17-03-2020,1,0,07-04-2020,purchase,366,0,Current
15336,185,Africa,5,17-03-2020,17-03-2020,1,0,08-04-2020,purchase,521,0,Savings
15337,185,Africa,5,17-03-2020,17-03-2020,1,0,04-02-2020,purchase,193,0,Current
15338,185,Africa,5,17-03-2020,17-03-2020,1,0,24-04-2020,deposit,848,1,Savings
15339,185,Africa,5,17-03-2020,17-03-2020,1,0,01-02-2020,deposit,786,1,Salary
15340,185,Africa,5,17-03-2020,17-03-2020,1,0,10-02-2020,withdrawal,143,1,Salary
15341,185,Africa,5,17-03-2020,17-03-2020,1,0,20-04-2020,purchase,499,0,NRI
15342,185,Africa,5,17-03-2020,17-03-2020,1,0,29-01-2020,deposit,626,1,Savings
15343,185,Africa,2,18-03-2020,03-04-2020,0,1,27-03-2020,withdrawal,642,1,Current
15344,185,Africa,2,18-03-2020,03-04-2020,0,1,14-02-2020,withdrawal,640,0,Current
15345,185,Africa,2,18-03-2020,03-04-2020,0,1,27-02-2020,purchase,447,0,Savings
15346,185,Africa,2,18-03-2020,03-04-2020,0,1,08-03-2020,purchase,401,0,Current
15347,185,Africa,2,18-03-2020,03-04-2020,0,1,08-04-2020,withdrawal,224,0,Savings
15348,185,Africa,2,18-03-2020,03-04-2020,0,1,22-04-2020,deposit,884,0,Savings
15349,185,Africa,2,18-03-2020,03-04-2020,0,1,30-03-2020,purchase,738,0,Savings
15350,185,Africa,2,18-03-2020,03-04-2020,0,1,12-04-2020,deposit,466,1,Savings
15351,185,Africa,2,18-03-2020,03-04-2020,0,1,12-04-2020,deposit,825,0,Current
15352,185,Africa,2,18-03-2020,03-04-2020,0,1,21-03-2020,deposit,791,1,Savings
15353,185,Africa,2,18-03-2020,03-04-2020,0,1,15-04-2020,withdrawal,917,0,Savings
15354,185,Africa,2,18-03-2020,03-04-2020,0,1,07-04-2020,purchase,366,0,Current
15355,185,Africa,2,18-03-2020,03-04-2020,0,1,08-04-2020,purchase,521,0,Savings
15356,185,Africa,2,18-03-2020,03-04-2020,0,1,04-02-2020,purchase,193,0,Current
15357,185,Africa,2,18-03-2020,03-04-2020,0,1,24-04-2020,deposit,848,1,Savings
15358,185,Africa,2,18-03-2020,03-04-2020,0,1,01-02-2020,deposit,786,1,Salary
15359,185,Africa,2,18-03-2020,03-04-2020,0,1,10-02-2020,withdrawal,143,1,Salary
15360,185,Africa,2,18-03-2020,03-04-2020,0,1,20-04-2020,purchase,499,0,NRI
15361,185,Africa,2,18-03-2020,03-04-2020,0,1,29-01-2020,deposit,626,1,Savings
15362,185,Africa,2,04-04-2020,25-04-2020,1,0,27-03-2020,withdrawal,642,1,Current
15363,185,Africa,2,04-04-2020,25-04-2020,1,0,14-02-2020,withdrawal,640,0,Current
15364,185,Africa,2,04-04-2020,25-04-2020,1,0,27-02-2020,purchase,447,0,Savings
15365,185,Africa,2,04-04-2020,25-04-2020,1,0,08-03-2020,purchase,401,0,Current
15366,185,Africa,2,04-04-2020,25-04-2020,1,0,08-04-2020,withdrawal,224,0,Savings
15367,185,Africa,2,04-04-2020,25-04-2020,1,0,22-04-2020,deposit,884,0,Savings
15368,185,Africa,2,04-04-2020,25-04-2020,1,0,30-03-2020,purchase,738,0,Savings
15369,185,Africa,2,04-04-2020,25-04-2020,1,0,12-04-2020,deposit,466,1,Savings
15370,185,Africa,2,04-04-2020,25-04-2020,1,0,12-04-2020,deposit,825,0,Current
15371,185,Africa,2,04-04-2020,25-04-2020,1,0,21-03-2020,deposit,791,1,Savings
15372,185,Africa,2,04-04-2020,25-04-2020,1,0,15-04-2020,withdrawal,917,0,Savings
15373,185,Africa,2,04-04-2020,25-04-2020,1,0,07-04-2020,purchase,366,0,Current
15374,185,Africa,2,04-04-2020,25-04-2020,1,0,08-04-2020,purchase,521,0,Savings
15375,185,Africa,2,04-04-2020,25-04-2020,1,0,04-02-2020,purchase,193,0,Current
15376,185,Africa,2,04-04-2020,25-04-2020,1,0,24-04-2020,deposit,848,1,Savings
15377,185,Africa,2,04-04-2020,25-04-2020,1,0,01-02-2020,deposit,786,1,Salary
15378,185,Africa,2,04-04-2020,25-04-2020,1,0,10-02-2020,withdrawal,143,1,Salary
15379,185,Africa,2,04-04-2020,25-04-2020,1,0,20-04-2020,purchase,499,0,NRI
15380,185,Africa,2,04-04-2020,25-04-2020,1,0,29-01-2020,deposit,626,1,Savings
15381,185,Africa,4,26-04-2020,12-05-2020,0,0,27-03-2020,withdrawal,642,1,Current
15382,185,Africa,4,26-04-2020,12-05-2020,0,0,14-02-2020,withdrawal,640,0,Current
15383,185,Africa,4,26-04-2020,12-05-2020,0,0,27-02-2020,purchase,447,0,Savings
15384,185,Africa,4,26-04-2020,12-05-2020,0,0,08-03-2020,purchase,401,0,Current
15385,185,Africa,4,26-04-2020,12-05-2020,0,0,08-04-2020,withdrawal,224,0,Savings
15386,185,Africa,4,26-04-2020,12-05-2020,0,0,22-04-2020,deposit,884,0,Savings
15387,185,Africa,4,26-04-2020,12-05-2020,0,0,30-03-2020,purchase,738,0,Savings
15388,185,Africa,4,26-04-2020,12-05-2020,0,0,12-04-2020,deposit,466,1,Savings
15389,185,Africa,4,26-04-2020,12-05-2020,0,0,12-04-2020,deposit,825,0,Current
15390,185,Africa,4,26-04-2020,12-05-2020,0,0,21-03-2020,deposit,791,1,Savings
15391,185,Africa,4,26-04-2020,12-05-2020,0,0,15-04-2020,withdrawal,917,0,Savings
15392,185,Africa,4,26-04-2020,12-05-2020,0,0,07-04-2020,purchase,366,0,Current
15393,185,Africa,4,26-04-2020,12-05-2020,0,0,08-04-2020,purchase,521,0,Savings
15394,185,Africa,4,26-04-2020,12-05-2020,0,0,04-02-2020,purchase,193,0,Current
15395,185,Africa,4,26-04-2020,12-05-2020,0,0,24-04-2020,deposit,848,1,Savings
15396,185,Africa,4,26-04-2020,12-05-2020,0,0,01-02-2020,deposit,786,1,Salary
15397,185,Africa,4,26-04-2020,12-05-2020,0,0,10-02-2020,withdrawal,143,1,Salary
15398,185,Africa,4,26-04-2020,12-05-2020,0,0,20-04-2020,purchase,499,0,NRI
15399,185,Africa,4,26-04-2020,12-05-2020,0,0,29-01-2020,deposit,626,1,Savings
15400,185,Africa,1,13-05-2020,31-12-2021,0,0,27-03-2020,withdrawal,642,1,Current
15401,185,Africa,1,13-05-2020,31-12-2021,0,0,14-02-2020,withdrawal,640,0,Current
15402,185,Africa,1,13-05-2020,31-12-2021,0,0,27-02-2020,purchase,447,0,Savings
15403,185,Africa,1,13-05-2020,31-12-2021,0,0,08-03-2020,purchase,401,0,Current
15404,185,Africa,1,13-05-2020,31-12-2021,0,0,08-04-2020,withdrawal,224,0,Savings
15405,185,Africa,1,13-05-2020,31-12-2021,0,0,22-04-2020,deposit,884,0,Savings
15406,185,Africa,1,13-05-2020,31-12-2021,0,0,30-03-2020,purchase,738,0,Savings
15407,185,Africa,1,13-05-2020,31-12-2021,0,0,12-04-2020,deposit,466,1,Savings
15408,185,Africa,1,13-05-2020,31-12-2021,0,0,12-04-2020,deposit,825,0,Current
15409,185,Africa,1,13-05-2020,31-12-2021,0,0,21-03-2020,deposit,791,1,Savings
15410,185,Africa,1,13-05-2020,31-12-2021,0,0,15-04-2020,withdrawal,917,0,Savings
15411,185,Africa,1,13-05-2020,31-12-2021,0,0,07-04-2020,purchase,366,0,Current
15412,185,Africa,1,13-05-2020,31-12-2021,0,0,08-04-2020,purchase,521,0,Savings
15413,185,Africa,1,13-05-2020,31-12-2021,0,0,04-02-2020,purchase,193,0,Current
15414,185,Africa,1,13-05-2020,31-12-2021,0,0,24-04-2020,deposit,848,1,Savings
15415,185,Africa,1,13-05-2020,31-12-2021,0,0,01-02-2020,deposit,786,1,Salary
15416,185,Africa,1,13-05-2020,31-12-2021,0,0,10-02-2020,withdrawal,143,1,Salary
15417,185,Africa,1,13-05-2020,31-12-2021,0,0,20-04-2020,purchase,499,0,NRI
15418,185,Africa,1,13-05-2020,31-12-2021,0,0,29-01-2020,deposit,626,1,Savings
15419,185,Africa,1,29-01-2020,27-02-2020,1,0,27-03-2020,withdrawal,642,1,Current
15420,185,Africa,1,29-01-2020,27-02-2020,1,0,14-02-2020,withdrawal,640,0,Current
15421,185,Africa,1,29-01-2020,27-02-2020,1,0,27-02-2020,purchase,447,0,Savings
15422,185,Africa,1,29-01-2020,27-02-2020,1,0,08-03-2020,purchase,401,0,Current
15423,185,Africa,1,29-01-2020,27-02-2020,1,0,08-04-2020,withdrawal,224,0,Savings
15424,185,Africa,1,29-01-2020,27-02-2020,1,0,22-04-2020,deposit,884,0,Savings
15425,185,Africa,1,29-01-2020,27-02-2020,1,0,30-03-2020,purchase,738,0,Savings
15426,185,Africa,1,29-01-2020,27-02-2020,1,0,12-04-2020,deposit,466,1,Savings
15427,185,Africa,1,29-01-2020,27-02-2020,1,0,12-04-2020,deposit,825,0,Current
15428,185,Africa,1,29-01-2020,27-02-2020,1,0,21-03-2020,deposit,791,1,Savings
15429,185,Africa,1,29-01-2020,27-02-2020,1,0,15-04-2020,withdrawal,917,0,Savings
15430,185,Africa,1,29-01-2020,27-02-2020,1,0,07-04-2020,purchase,366,0,Current
15431,185,Africa,1,29-01-2020,27-02-2020,1,0,08-04-2020,purchase,521,0,Savings
15432,185,Africa,1,29-01-2020,27-02-2020,1,0,04-02-2020,purchase,193,0,Current
15433,185,Africa,1,29-01-2020,27-02-2020,1,0,24-04-2020,deposit,848,1,Savings
15434,185,Africa,1,29-01-2020,27-02-2020,1,0,01-02-2020,deposit,786,1,Salary
15435,185,Africa,1,29-01-2020,27-02-2020,1,0,10-02-2020,withdrawal,143,1,Salary
15436,185,Africa,1,29-01-2020,27-02-2020,1,0,20-04-2020,purchase,499,0,NRI
15437,185,Africa,1,29-01-2020,27-02-2020,1,0,29-01-2020,deposit,626,1,Savings
15438,186,Europe,4,17-01-2020,25-01-2020,0,0,17-01-2020,deposit,968,1,NRI
15439,186,Europe,4,17-01-2020,25-01-2020,0,0,03-02-2020,purchase,368,0,Salary
15440,186,Europe,4,17-01-2020,25-01-2020,0,0,25-03-2020,deposit,798,0,Salary
15441,186,Europe,4,17-01-2020,25-01-2020,0,0,27-02-2020,deposit,833,1,NRI
15442,186,Europe,4,17-01-2020,25-01-2020,0,0,08-04-2020,deposit,490,1,Savings
15443,186,Europe,4,17-01-2020,25-01-2020,0,0,09-02-2020,deposit,354,1,NRI
15444,186,Europe,4,17-01-2020,25-01-2020,0,0,12-04-2020,deposit,247,0,Salary
15445,186,Europe,4,17-01-2020,25-01-2020,0,0,14-02-2020,deposit,259,0,Current
15446,186,Europe,4,17-01-2020,25-01-2020,0,0,08-04-2020,purchase,743,1,Current
15447,186,Europe,4,17-01-2020,25-01-2020,0,0,09-03-2020,deposit,943,1,Current
15448,186,Europe,4,17-01-2020,25-01-2020,0,0,25-02-2020,purchase,267,0,Savings
15449,186,Europe,4,17-01-2020,25-01-2020,0,0,31-01-2020,withdrawal,83,0,Current
15450,186,Europe,4,17-01-2020,25-01-2020,0,0,27-01-2020,withdrawal,351,0,Savings
15451,186,Europe,4,17-01-2020,25-01-2020,0,0,06-03-2020,purchase,93,0,Savings
15452,186,Europe,4,17-01-2020,25-01-2020,0,0,07-04-2020,withdrawal,640,1,Savings
15453,186,Europe,4,17-01-2020,25-01-2020,0,0,05-03-2020,purchase,780,1,Savings
15454,186,Europe,4,17-01-2020,25-01-2020,0,0,23-03-2020,withdrawal,641,1,Current
15455,186,Europe,4,17-01-2020,25-01-2020,0,0,27-03-2020,deposit,488,0,Savings
15456,186,Europe,4,17-01-2020,25-01-2020,0,0,11-03-2020,purchase,130,0,Savings
15457,186,Europe,2,26-01-2020,20-02-2020,0,0,17-01-2020,deposit,968,1,NRI
15458,186,Europe,2,26-01-2020,20-02-2020,0,0,03-02-2020,purchase,368,0,Salary
15459,186,Europe,2,26-01-2020,20-02-2020,0,0,25-03-2020,deposit,798,0,Salary
15460,186,Europe,2,26-01-2020,20-02-2020,0,0,27-02-2020,deposit,833,1,NRI
15461,186,Europe,2,26-01-2020,20-02-2020,0,0,08-04-2020,deposit,490,1,Savings
15462,186,Europe,2,26-01-2020,20-02-2020,0,0,09-02-2020,deposit,354,1,NRI
15463,186,Europe,2,26-01-2020,20-02-2020,0,0,12-04-2020,deposit,247,0,Salary
15464,186,Europe,2,26-01-2020,20-02-2020,0,0,14-02-2020,deposit,259,0,Current
15465,186,Europe,2,26-01-2020,20-02-2020,0,0,08-04-2020,purchase,743,1,Current
15466,186,Europe,2,26-01-2020,20-02-2020,0,0,09-03-2020,deposit,943,1,Current
15467,186,Europe,2,26-01-2020,20-02-2020,0,0,25-02-2020,purchase,267,0,Savings
15468,186,Europe,2,26-01-2020,20-02-2020,0,0,31-01-2020,withdrawal,83,0,Current
15469,186,Europe,2,26-01-2020,20-02-2020,0,0,27-01-2020,withdrawal,351,0,Savings
15470,186,Europe,2,26-01-2020,20-02-2020,0,0,06-03-2020,purchase,93,0,Savings
15471,186,Europe,2,26-01-2020,20-02-2020,0,0,07-04-2020,withdrawal,640,1,Savings
15472,186,Europe,2,26-01-2020,20-02-2020,0,0,05-03-2020,purchase,780,1,Savings
15473,186,Europe,2,26-01-2020,20-02-2020,0,0,23-03-2020,withdrawal,641,1,Current
15474,186,Europe,2,26-01-2020,20-02-2020,0,0,27-03-2020,deposit,488,0,Savings
15475,186,Europe,2,26-01-2020,20-02-2020,0,0,11-03-2020,purchase,130,0,Savings
15476,186,Europe,5,21-02-2020,27-02-2020,0,0,17-01-2020,deposit,968,1,NRI
15477,186,Europe,5,21-02-2020,27-02-2020,0,0,03-02-2020,purchase,368,0,Salary
